Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
996,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0,173.0316
3079,CA-2014-104780,5/21/2014,5/25/2014,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8,0,10.5072
5877,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.4514
5878,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906
5879,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0,68.8464
9792,CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2,21.024
9793,CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524
9794,CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2,1.6308
9795,CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8,-31.008
3268,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,33.995
3269,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,12.586
608,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256
609,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168,9,0.2,2.3814
610,US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178
6628,CA-2014-138513,5/23/2014,5/27/2014,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
7011,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.837
7012,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.1512
7013,US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.2032
2704,CA-2014-143413,5/24/2014,5/30/2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116.28,3,0,56.9772
1819,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32
1820,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189
9441,CA-2014-100391,5/25/2014,5/29/2014,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,6.7252
1611,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.15,27.3568
1612,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584
1613,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494
2752,CA-2014-158029,5/26/2014,5/30/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296
2761,CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0,23.232
6740,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.624,3,0.2,7.6968
6741,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,0.3,-5.13960000000006
6742,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806
747,CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356
748,CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.18639999999999
1049,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692
1050,CA-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1,0,37.9962
1326,US-2014-117058,5/27/2014,5/30/2014,First Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555
5676,CA-2014-135993,5/28/2014,6/2/2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408
5677,CA-2014-135993,5/28/2014,6/2/2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,0,2.208
8439,CA-2014-108861,5/28/2014,6/1/2014,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4,0.2,51.36
4647,CA-2014-146885,5/30/2014,6/5/2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,23223,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.129
5751,CA-2014-145800,5/30/2014,6/5/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.8366
7737,CA-2014-105872,5/30/2014,6/6/2014,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
7857,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544
7858,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464,5,0,134.56
7859,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0,77.8635
7860,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4,0,17.982
8553,CA-2014-140473,5/30/2014,6/3/2014,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,0.2,134.9955
7978,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0,197.991
7979,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817
245,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
246,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
247,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
248,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
249,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
307,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
308,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
2201,US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102
2202,US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0,229.3018
9150,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0,66.5088
9151,US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376
719,CA-2014-104472,6/2/2014,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376
720,CA-2014-104472,6/2/2014,6/7/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0,21.996
3888,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0,2.6536
3889,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916
3890,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2,0,107.082
1700,CA-2014-135657,6/3/2014,6/7/2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.4936
6323,CA-2014-141299,6/3/2014,6/7/2014,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
9844,CA-2014-163867,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,15.936,4,0.2,5.1792
9845,CA-2014-163867,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",61.544,7,0.6,-40.0036
9846,CA-2014-163867,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522
1875,CA-2014-147914,6/4/2014,6/9/2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224,2,0.2,5.8812
8608,CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0,21.0752
8609,CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0,4.0456
8610,CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196
8611,CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008
1746,CA-2014-133270,6/6/2014,6/9/2014,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432
2140,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,0.2,50.4711
2141,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.14,2,0,4.4564
2142,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174
6301,US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3,0.8,-38.1114
6302,US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,2,0.2,4.7196
6473,CA-2014-151897,6/6/2014,6/10/2014,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
6598,CA-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91
6599,CA-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.016,2,0.2,22.4808
394,US-2014-134971,6/7/2014,6/10/2014,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
4722,CA-2014-106229,6/7/2014,6/11/2014,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693
2750,US-2014-141257,6/8/2014,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194
3842,US-2014-109162,6/8/2014,6/12/2014,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3,0.2,10.647
9367,CA-2014-108147,6/8/2014,6/13/2014,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,25.68
